"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbolHER.SYMBOL","symbolHER.GENENAME"
"92304",178.412215264162,-3.9065732590749,1.18258794338598,-3.30341035601093,0.000955165026833979,0.00377940777318002,"SCGB3A1","secretoglobin family 3A member 1"
"57863",287.77998877182,-3.90352391286567,0.931997025526166,-4.18834374569158,2.80997678701731e-05,0.000178350290988221,"CADM3","cell adhesion molecule 3"
"379013",49.2037525192083,-3.89175393210585,0.630247841003155,-6.17495797512199,6.61810719237876e-10,1.33905685875932e-08,"RNF138P1","ring finger protein 138 pseudogene 1"
"7145",18956.9730854003,-3.89040439191324,0.356531554741372,-10.9118094602744,1.01221249190213e-27,3.82708278097462e-25,"TNS1","tensin 1"
"152015",154.875650868428,-3.88823284949711,1.02413376809073,-3.79660643037466,0.000146690399725659,0.000749742434051428,"ROPN1B","rhophilin associated tail protein 1B"
"361",35.0060561062951,-3.88543850011641,1.08247799625747,-3.58939259139659,0.000331449360693839,0.0015243716082016,"AQP4","aquaporin 4"
"114",8.8271205980509,-3.88538444842626,1.12627178975572,-3.44977516418926,0.000561053620386767,0.00240017832889002,"ADCY8","adenylate cyclase 8"
"246182",9.19103416279484,-3.88418278603043,1.30585996993928,-2.97442518757279,0.00293538023906786,0.0098546344121857,"AKR7A2P1","AKR7A2 pseudogene 1"
"22915",310.257720156568,-3.88068090599652,0.831184733815264,-4.66885488642651,3.02883214961354e-06,2.51837502651922e-05,"MMRN1","multimerin 1"
"2845",29.2334148818949,-3.88060780556812,0.928309093803383,-4.18029709228512,2.91128487441766e-05,0.000184005967916933,"GPR22","G protein-coupled receptor 22"
"154",320.260114143325,-3.87824642954888,0.539622296701214,-7.18696475897518,6.62475006630895e-13,2.60812951405729e-11,"ADRB2","adrenoceptor beta 2"
"100820829",114.892819876055,-3.87752620475538,0.767575538350622,-5.05165421645336,4.38000091106501e-07,4.57752120801389e-06,"MYZAP","myocardial zonula adherens protein"
"100874343",8.36806024432906,-3.87730896842404,1.00709289559192,-3.85000131109568,0.000118117192559405,0.000622528407881639,"HS1BP3-IT1","HS1BP3 intronic transcript 1"
"102466740",4.63779250088651,-3.86478400417273,1.25248388246008,-3.08569559919738,0.00203076605499214,0.0071985826485141,"MIR6808","microRNA 6808"
"4888",11.8322785706714,-3.85097701472538,1.17655133218976,-3.27310582153526,0.00106372644593696,0.00413715943246183,"NPY6R","neuropeptide Y receptor Y6 (pseudogene)"
"101929173",15.4248004440262,-3.83611078453298,1.18785237913017,-3.22945077345558,0.00124028231464525,0.00471624807233025,"THSD4-AS2","THSD4 antisense RNA 2"
"2532",1588.43296969104,-3.83535464402293,1.05462737623884,-3.63669171731642,0.000276162117480892,0.00130154674887749,"ACKR1","atypical chemokine receptor 1 (Duffy blood group)"
"9068",212.628008462364,-3.82427508505588,0.418421198339106,-9.13977375007785,6.25831230138111e-20,8.52086604033876e-18,"ANGPTL1","angiopoietin like 1"
"9365",103.815559996102,-3.81293392098271,0.610142902286806,-6.24924735941678,4.12435286472674e-10,8.69484540492823e-09,"KL","klotho"
"285175",14.332693436446,-3.80855799695724,1.17966415984552,-3.22851039015714,0.00124436738418882,0.00472628185478612,"UNC80","unc-80 homolog, NALCN channel complex subunit"
"8425",16341.4929030736,-3.80532262992359,0.618808621115968,-6.14943376687451,7.77600492705813e-10,1.55726611440145e-08,"LTBP4","latent transforming growth factor beta binding protein 4"
"9590",3014.85039710606,-3.79745279807121,0.41308561994305,-9.19289516443284,3.82407649392979e-20,5.39387365035881e-18,"AKAP12","A-kinase anchoring protein 12"
"116173",11.5893758797093,-3.79470736658406,1.14258442477601,-3.32116146894613,0.000896436589171054,0.00358067360700661,"CMTM5","CKLF like MARVEL transmembrane domain containing 5"
"80274",230.895296245484,-3.79431486489392,0.829866336649756,-4.57220000055901,4.82629935820677e-06,3.7883660608764e-05,"SCUBE1","signal peptide, CUB domain and EGF like domain containing 1"
"30812",551.794722237359,-3.79384221161112,0.561958472928117,-6.75110776752433,1.46720564195823e-11,4.32093654838069e-10,"SOX8","SRY-box transcription factor 8"
"10887",12.2003792675429,-3.79230943187145,0.861388468872195,-4.40255421208119,1.06983845436139e-05,7.65240887858786e-05,"PROKR1","prokineticin receptor 1"
"6900",42.8450235594086,-3.7910820039745,0.684377438528874,-5.53946081583832,3.03404320358819e-08,4.18911627109507e-07,"CNTN2","contactin 2"
"151531",34.9309450822982,-3.78466083203888,0.846234824790153,-4.47235297008415,7.73635911119218e-06,5.73672680537193e-05,"UPP2","uridine phosphorylase 2"
"64641",316.614430780605,-3.78351107249241,0.602898872008811,-6.2755318481291,3.48441143850483e-10,7.46616072823232e-09,"EBF2","EBF transcription factor 2"
"10411",2453.59819397949,-3.78213522393494,0.469574884524153,-8.05438141728469,7.98817581318027e-16,5.1349565571545e-14,"RAPGEF3","Rap guanine nucleotide exchange factor 3"
"147",115.029468001787,-3.78169616063286,0.539846831807514,-7.00512800634764,2.46760121379976e-12,8.57454057091264e-11,"ADRA1B","adrenoceptor alpha 1B"
"100873983",23.7628930378764,-3.78000057313002,0.820614597329092,-4.60630433023375,4.09888388238949e-06,3.28681870748991e-05,"MAGI1-AS1","MAGI1 antisense RNA 1"
"127",12.0651134598758,-3.77251941181079,0.885032486535597,-4.26257732818156,2.02082534163179e-05,0.000134260595215293,"ADH4","alcohol dehydrogenase 4 (class II), pi polypeptide"
"5179",51.3418597424401,-3.76728106404697,0.662368893739026,-5.68758753567205,1.2884656232124e-08,1.96435902089443e-07,"PENK","proenkephalin"
"283547",116.723223269453,-3.76513073124953,0.684044281531424,-5.50422075427666,3.70804685284354e-08,5.01033539606136e-07,"LINC00639","long intergenic non-protein coding RNA 639"
"33",42.7284285476213,-3.76209157517908,0.941337773097831,-3.99653735640341,6.42757427237811e-05,0.000368692279649635,"ACADL","acyl-CoA dehydrogenase long chain"
"101928154",10.6398240751898,-3.75923632918521,1.08013870321145,-3.48032740425678,0.000500801379938773,0.00217613294660452,"LINC01485","long intergenic non-protein coding RNA 1485"
"79689",1662.68213592584,-3.7510742207429,0.812767326445464,-4.61518825707198,3.92739150746992e-06,3.17265916338917e-05,"STEAP4","STEAP4 metalloreductase"
"3736",58.4965519785197,-3.74868078659022,0.93034321960825,-4.02935250946282,5.59306944058971e-05,0.000325877323780689,"KCNA1","potassium voltage-gated channel subfamily A member 1"
"56670",40.1967754922412,-3.747378027083,0.759528813450937,-4.93381944268408,8.06369878524234e-07,7.88120031821841e-06,"SUCNR1","succinate receptor 1"
"80755",5.60846051166754,-3.74446427075405,1.18807028397699,-3.15171949105545,0.00162312120292356,0.00594376434525951,"AARSD1","alanyl-tRNA synthetase domain containing 1"
"440695",129.678218250127,-3.74027906430608,1.17778727526014,-3.1756830311144,0.00149484187360427,0.00554758087713144,"ETV3L","ETS variant transcription factor 3 like"
"152573",39.6327967304163,-3.73970065328658,0.813525046491074,-4.59690905574057,4.28804671209033e-06,3.42171118588698e-05,"SHISA3","shisa family member 3"
"649946",36.3667833837972,-3.73965337418447,0.655013223753235,-5.70927920013004,1.1345564015503e-08,1.75150494557442e-07,"RPL23AP64","ribosomal protein L23a pseudogene 64"
"728734",32.8390757236755,-3.73784803978446,0.811406307731657,-4.6066292610343,4.09248701702282e-06,3.2830319335413e-05,"NPIPB8","nuclear pore complex interacting protein family member B8"
"7368",286.170194847258,-3.73293513515408,0.538221225472941,-6.93568918965228,4.04245497069404e-12,1.32535739390347e-10,"UGT8","UDP glycosyltransferase 8"
"147463",373.362437749075,-3.73272138956179,0.652850058514707,-5.71757839472982,1.08052829713275e-08,1.67601564822664e-07,"ANKRD29","ankyrin repeat domain 29"
"57709",25.6511760307095,-3.72393490318471,1.08191876615107,-3.44197274295612,0.000577488435492155,0.00246028645507588,"SLC7A14","solute carrier family 7 member 14"
"10349",283.778822762644,-3.72315997525888,0.778427093928177,-4.78292701307543,1.72760868496214e-06,1.53612226201214e-05,"ABCA10","ATP binding cassette subfamily A member 10"
"79632",226.393234987414,-3.7170734283142,0.523721699936027,-7.09742107071036,1.27106352836751e-12,4.70197576173082e-11,"FAM184A","family with sequence similarity 184 member A"
"660",106.718108499595,-3.71605431700907,0.822707304889756,-4.51686072911074,6.2763154987664e-06,4.77321340841016e-05,"BMX","BMX non-receptor tyrosine kinase"
"131544",468.593105685394,-3.71545654899341,0.327541001844147,-11.3434853287813,7.98977102312979e-30,4.1223013336706e-27,"CRYBG3","crystallin beta-gamma domain containing 3"
"693122",5.38501642278196,-3.70795478641283,1.22191455451757,-3.03454506921458,0.00240898759231163,0.0083152483688137,"MIR421","microRNA 421"
"22885",1974.80295582941,-3.69731505376576,0.503719236162795,-7.3400314864506,2.13543611503896e-13,9.22188556639955e-12,"ABLIM3","actin binding LIM protein family member 3"
"10317",34.2221641145848,-3.69325904043619,0.915045683550902,-4.03614716382709,5.43361407709506e-05,0.000317768591189907,"B3GALT5","beta-1,3-galactosyltransferase 5"
"2273",5708.69771288613,-3.68784830199182,0.719672589127634,-5.12434175999689,2.98578982074001e-07,3.25218862363492e-06,"FHL1","four and a half LIM domains 1"
"348980",13.6916711259678,-3.6816033022625,1.23913560904226,-2.97110604795551,0.0029672929825665,0.00994304327742247,"HCN1","hyperpolarization activated cyclic nucleotide gated potassium channel 1"
"729956",17.6029400507168,-3.67650868643189,1.00763846587443,-3.64863868435333,0.000263633574889595,0.00124880402737024,"SHISA7","shisa family member 7"
"57061",39.7194422412432,-3.67079766489453,0.748422212418508,-4.90471501778714,9.35630801328251e-07,8.93956018072207e-06,"HYMAI","hydatidiform mole associated and imprinted"
"100506047",15.8870687493647,-3.67065578820819,0.752132464480944,-4.88033153939361,1.05907646766171e-06,9.97801692694641e-06,"LINC02580","long intergenic non-protein coding RNA 2580"
"8908",1244.78260507362,-3.66995230722935,0.678160832449066,-5.41162528360112,6.24552749938439e-08,7.96162627782382e-07,"GYG2","glycogenin 2"
"54538",2941.3777316198,-3.66718269639569,0.502679349968866,-7.29527221801099,2.98055830934558e-13,1.24069694719808e-11,"ROBO4","roundabout guidance receptor 4"
"7302",12.2807440682406,-3.66674078878037,0.978534199908208,-3.74717693988042,0.000178835940404262,0.000891723664182593,"TYRO3P","TYRO3P protein tyrosine kinase pseudogene"
"83857",1043.93312986684,-3.66173927199759,0.745012433043303,-4.91500424635834,8.87805352244497e-07,8.53250575299294e-06,"TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1"
"101928334",25.7641919066329,-3.66168818313976,0.850739568364035,-4.30412351711952,1.67648116501062e-05,0.000113773242371749,"LOC101928334","uncharacterized LOC101928334"
"284047",677.371714940324,-3.65874382173435,0.990053192086276,-3.69550227298849,0.000219452516928123,0.00106368011048029,"CCDC144BP","coiled-coil domain containing 144B, pseudogene"
"168667",134.958522387141,-3.65436139486549,0.566461696987386,-6.45120652340747,1.10963161248095e-10,2.66610752381146e-09,"BMPER","BMP binding endothelial regulator"
"2247",422.102116185475,-3.65433887739736,0.607329718077149,-6.01705921614912,1.77614122122162e-09,3.28829318066771e-08,"FGF2","fibroblast growth factor 2"
"100130827",21.9077715797808,-3.65364491565183,0.933364815866859,-3.91448751178662,9.05964263092788e-05,0.000495324465761216,"SBK3","SH3 domain binding kinase family member 3"
"79442",83.977153926623,-3.65031466782891,0.766065081639318,-4.76501899814769,1.88835856317142e-06,1.66097613232565e-05,"LRRC2","leucine rich repeat containing 2"
"729609",8.92546598816405,-3.64773983738437,1.19633399726438,-3.04909819977158,0.00229529440815043,0.00797334198550626,"LOC729609","uncharacterized LOC729609"
"101928118",29.9061871233606,-3.64587200910505,0.753636389829389,-4.8377069609529,1.31345593129558e-06,1.20447226328256e-05,"RWDD3-DT","RWDD3 divergent transcript"
"90586",29.0470976462587,-3.64415074864727,0.71701807036402,-5.08236946775579,3.72755462144085e-07,3.9761934661572e-06,"AOC4P","amine oxidase copper containing 4, pseudogene"
"7102",903.750897498346,-3.6394069978293,0.672362671980703,-5.4128629525313,6.20249620119902e-08,7.92174829896428e-07,"TSPAN7","tetraspanin 7"
"60495",130.067363038374,-3.63469799493827,0.990020427815051,-3.6713363611698,0.00024128554363154,0.00115269112291422,"HPSE2","heparanase 2 (inactive)"
"6939",78.454312784462,-3.63231439690726,0.866628153676896,-4.19131825050481,2.77338309432481e-05,0.000176313064031557,"TCF15","transcription factor 15"
"342035",171.367666193212,-3.6312278751095,0.74228405893201,-4.89196532165067,9.98340377634545e-07,9.48326620344132e-06,"GLDN","gliomedin"
"256949",1543.41947626678,-3.62980677360615,0.529931775546038,-6.84957373968757,7.40703612142103e-12,2.30878140217139e-10,"KANK3","KN motif and ankyrin repeat domains 3"
"1576",12.0973439431124,-3.62952943200415,1.08719356846136,-3.33843902069877,0.000842505202129288,0.00339042631218121,"CYP3A4","cytochrome P450 family 3 subfamily A member 4"
"100127888",31.6839467752854,-3.62938593059836,0.78289100417362,-4.63587640073775,3.55428310731829e-06,2.90731917720217e-05,"SLCO4A1-AS1","SLCO4A1 antisense RNA 1"
"790953",14.3572460972126,-3.6263277029519,1.01617892215128,-3.56859173508035,0.000358905190181211,0.00163340184742173,"TSL","testis-expressed, seven-twelve, leukemia"
"90523",18.7456299119745,-3.62309917055824,1.08659653648157,-3.33435553024117,0.000854973006891913,0.00343495917482026,"MLIP","muscular LMNA interacting protein"
"163732",3773.05191678986,-3.62170986734841,0.671160163212267,-5.39619313818389,6.8069672911037e-08,8.60460352736164e-07,"CITED4","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4"
"729468",17.0358306454837,-3.61974332396119,0.841591011658952,-4.30107174840891,1.69974009260703e-05,0.000115232034079023,"PGM5P4","phosphoglucomutase 5 pseudogene 4"
"117",309.474265328897,-3.61380325445435,0.638715336300551,-5.65792466388164,1.53214357295512e-08,2.30362016038021e-07,"ADCYAP1R1","ADCYAP receptor type I"
"1756",1415.28947502675,-3.61309701861841,0.778409032262044,-4.64164323494398,3.45649288669853e-06,2.83666804255384e-05,"DMD","dystrophin"
"100874131",8.03653353847457,-3.61243549608106,1.10790765475841,-3.26059259593147,0.0011117965903461,0.00429176687346438,"ZBTB20-AS4","ZBTB20 antisense RNA 4"
"166348",23.0697255296235,-3.61174110667078,1.05642329493517,-3.41883894835208,0.000628889372418761,0.00264535615439653,"KBTBD12","kelch repeat and BTB domain containing 12"
"83445",11.1911385540671,-3.60923706509702,1.15186412241784,-3.13338786654887,0.00172800930311141,0.00627627832471328,"GSG1","germ cell associated 1"
"284451",30.6045404867627,-3.60777232447823,0.921863402811233,-3.91356497445965,9.09434147808081e-05,0.000497082963532903,"CIMAP1D","CIMAP1 family member D"
"26153",2021.20689604376,-3.60383714215756,0.55595272898391,-6.48227260030567,9.03512018869609e-11,2.21428208024469e-09,"KIF26A","kinesin family member 26A"
"11197",215.670207881245,-3.5978003425224,1.1823608608557,-3.04289533054959,0.00234313818305318,0.00810936755815369,"WIF1","WNT inhibitory factor 1"
"1646",738.218682328474,-3.59428586705985,0.906863410099106,-3.96342583351891,7.38818236585687e-05,0.000416004317820189,"AKR1C2","aldo-keto reductase family 1 member C2"
"374864",36.6700367719532,-3.59133720111273,0.966756016497,-3.7148330497345,0.000203337897972737,0.000996660706913369,"CCDC178","coiled-coil domain containing 178"
"3131",467.441347279786,-3.59018740689264,0.518356354761995,-6.92609895472602,4.32603916975526e-12,1.39948402568225e-10,"HLF","HLF transcription factor, PAR bZIP family member"
"1393",52.8054466624638,-3.58813209956639,0.86374081166514,-4.15417686776789,3.26460593852054e-05,0.000202614321084627,"CRHBP","corticotropin releasing hormone binding protein"
"54873",1882.26141773303,-3.58523914775207,0.590828600917754,-6.0681543550583,1.29388522796753e-09,2.47471013679646e-08,"PALMD","palmdelphin"
"100874205",38.1594562055201,-3.5840445725184,0.822264504344261,-4.35874898354831,1.3080804373016e-05,9.15618809419817e-05,"ATP11A-AS1","ATP11A antisense RNA 1"
"100506321",17.4349517826124,-3.58106898399139,1.08799544621697,-3.29143747470911,0.000996767718049452,0.00391792860466671,"LOC100506321","uncharacterized LOC100506321"
"202333",2594.27628404382,-3.5807069084308,0.59260369480446,-6.04232970503553,1.51904647131639e-09,2.86645092556585e-08,"CMYA5","cardiomyopathy associated 5"
"8736",330.503302061067,-3.57958589500768,0.44802350942207,-7.98972781500949,1.35236999976951e-15,8.47110741708656e-14,"MYOM1","myomesin 1"
"100131825",71.6266066691484,-3.57862493548713,0.961678818787409,-3.72122673971281,0.000198257324299549,0.000974437979497856,"CADM3-AS1","CADM3 antisense RNA 1"
"66002",318.163565883285,-3.57833850165655,0.809785835330201,-4.41887020683368,9.92182082692079e-06,7.17547838925153e-05,"CYP4F12","cytochrome P450 family 4 subfamily F member 12"
"9194",461.017912499592,-3.57595879422165,0.665188050764751,-5.37586144265588,7.62173887326092e-08,9.51794983115627e-07,"SLC16A7","solute carrier family 16 member 7"
"23336",4173.93368536264,-3.56660682663035,0.745579697060575,-4.7836694597393,1.72123648702854e-06,1.53254144253776e-05,"SYNM","synemin"
"1908",88.5864937424825,-3.55806375948159,1.18122248126471,-3.01218764112247,0.00259372216004064,0.00886704737048943,"EDN3","endothelin 3"
"22866",70.4122812997702,-3.55571116519086,0.70459460804608,-5.04646377446919,4.50062177575032e-07,4.69857244597235e-06,"CNKSR2","connector enhancer of kinase suppressor of Ras 2"
"114780",184.859748112684,-3.55447575445536,0.750639148706065,-4.73526562074799,2.18768391594567e-06,1.89200400776493e-05,"PKD1L2","polycystin 1 like 2 (gene/pseudogene)"
"93035",52.6659014993288,-3.54633658653316,1.02214420488361,-3.46950711023889,0.000521414266199997,0.0022527210451999,"PKHD1L1","PKHD1 like 1"
"6328",101.894328257945,-3.54420759582926,0.634590382493585,-5.58503200427102,2.33657180956171e-08,3.32927521062986e-07,"SCN3A","sodium voltage-gated channel alpha subunit 3"
"287",849.684812136859,-3.53979585675732,0.448869377515653,-7.88602661279535,3.11960110070467e-15,1.82032438036952e-13,"ANK2","ankyrin 2"
"650",355.853747359357,-3.53843545872471,0.545172984344247,-6.4904820310949,8.55621710136779e-11,2.11010305018134e-09,"BMP2","bone morphogenetic protein 2"
"105377774",33.9008814909435,-3.53840874327393,0.574470745278522,-6.15942373455134,7.30101307462705e-10,1.46814012657577e-08,NA,NA
"3270",113.601308172666,-3.53682779955537,0.712293729593364,-4.9654063381612,6.85573741434359e-07,6.83690680293084e-06,"HRC","histidine rich calcium binding protein"
"60529",645.18847457151,-3.53528757023921,0.993359520475089,-3.55892050901007,0.000372382206883409,0.00168456980806555,"ALX4","ALX homeobox 4"
"340273",67.8563084242789,-3.53449436302262,1.07566226709593,-3.28587742746154,0.00101665239156549,0.00398331070923921,"ABCB5","ATP binding cassette subfamily B member 5"
"162515",184.638158562671,-3.53445527007507,0.52446083729412,-6.73921677033233,1.5924267911788e-11,4.65299722641556e-10,"SLC16A11","solute carrier family 16 member 11"
"191585",210.932947313783,-3.53385075431626,0.840563655521013,-4.2041441253201,2.62071914881862e-05,0.000168024263020726,"PLAC4","placenta enriched 4"
"389766",23.2934966131765,-3.53340629782886,1.14374311658464,-3.08933557421534,0.00200604712846759,0.0071302683105032,"C9orf153","chromosome 9 open reading frame 153"
"140687",31.2125239539147,-3.53135081812035,0.733009739801777,-4.81760422320624,1.45292202611766e-06,1.31392939317633e-05,"GCNT7","glucosaminyl (N-acetyl) transferase family member 7"
"3741",48.525736994179,-3.5307932736653,1.0046545277783,-3.5144352372286,0.000440690114077388,0.00194817821343884,"KCNA5","potassium voltage-gated channel subfamily A member 5"
"85455",141.754155791616,-3.5302520130288,0.831696242931082,-4.24464104898131,2.18943614042642e-05,0.000143565501569232,"DISP2","dispatched RND transporter family member 2"
"5140",457.306461560322,-3.52734787377896,0.68528819474693,-5.14724739287472,2.64336611661853e-07,2.92695746063456e-06,"PDE3B","phosphodiesterase 3B"
"358",13573.8627656482,-3.52636886733156,0.642408406883705,-5.48929439519296,4.03542547719109e-08,5.39689985714929e-07,"AQP1","aquaporin 1 (Colton blood group)"
"2157",664.457003653753,-3.52596763857211,0.422284716321322,-8.34974012151829,6.84133268215975e-17,5.45248652709041e-15,"F8","coagulation factor VIII"
"121006",19.3282602233412,-3.52461168002305,0.762479296919189,-4.62256705757691,3.790202303994e-06,3.07577427036864e-05,"FAM186A","family with sequence similarity 186 member A"
"100506835",12.890329290716,-3.52430704136971,1.11733094659795,-3.15421948358319,0.00160928005756695,0.00590521145585954,"LINC00840","long intergenic non-protein coding RNA 840"
"3164",12356.5002069938,-3.51715196543385,0.605036609037509,-5.81312256630046,6.13181309714659e-09,1.00518668547371e-07,"NR4A1","nuclear receptor subfamily 4 group A member 1"
"79469",14.5115836450268,-3.50793091518579,0.871193666008054,-4.02657991220216,5.65940112058839e-05,0.000329155201335675,"DLEU2L","deleted in lymphocytic leukemia 2 like"
"131096",82.213174424415,-3.50372007871377,0.557206780571798,-6.28800689596472,3.21567631774732e-10,6.96131527252915e-09,"KCNH8","potassium voltage-gated channel subfamily H member 8"
"2822",172.083515673035,-3.50093095270106,0.748996233961166,-4.67416362587822,2.95153951192415e-06,2.46036920368984e-05,"GPLD1","glycosylphosphatidylinositol specific phospholipase D1"
"91461",1096.27638486937,-3.50086159958902,0.513940212762506,-6.81180711813026,9.63802762111049e-12,2.91160507765011e-10,"PKDCC","protein kinase domain containing, cytoplasmic"
"10718",36.5916359891502,-3.49979912468956,1.05166917588528,-3.32785176644878,0.000875184209125834,0.00350323838385486,"NRG3","neuregulin 3"
"10218",46.6070611913496,-3.49802097267424,0.816484892332271,-4.28424457760905,1.83361121207201e-05,0.000123073541334761,"ANGPTL7","angiopoietin like 7"
"57529",14.3010117870662,-3.4969940324971,1.00527392834958,-3.4786478927573,0.000503950273247982,0.00218718179561356,"RTL9","retrotransposon Gag like 9"
"1840",862.33006593256,-3.49464682721486,0.514320666159041,-6.79468482826671,1.0854957037898e-11,3.25416342026037e-10,"DTX1","deltex E3 ubiquitin ligase 1"
"1813",88.4160508710729,-3.49335230432155,0.673606145638816,-5.18604577309582,2.14806035254357e-07,2.41484353623677e-06,"DRD2","dopamine receptor D2"
"105371910",37.9954822156681,-3.49107267386331,0.719190095363499,-4.85417234799212,1.2089056602938e-06,1.11853725227562e-05,"LOC105371910","uncharacterized LOC105371910"
"6403",498.588193274246,-3.48939755650716,0.850959894103551,-4.10054290535406,4.12182003557665e-05,0.000248347890650018,"SELP","selectin P"
"646982",8.7685065075939,-3.48872220437758,0.903381628411149,-3.8618476341095,0.000112532743552273,0.000597917878072052,"LINC00598","long intergenic non-protein coding RNA 598"
"347088",216.779783394024,-3.48858379894508,1.10724811595274,-3.15067937229526,0.0016289120020411,0.00596051674356435,"ADGRD2","adhesion G protein-coupled receptor D2"
"1036",209.635354139094,-3.48592323845044,0.844873560562616,-4.12597032404364,3.69174874359806e-05,0.000225554458918615,"CDO1","cysteine dioxygenase type 1"
"23120",21.1598520124931,-3.48455230196977,0.95999286502901,-3.62976895861041,0.000283675015589806,0.00133215146243203,"ATP10B","ATPase phospholipid transporting 10B (putative)"
"10060",810.178970623245,-3.48287758761799,0.456087618780115,-7.63642213514488,2.2334122282751e-14,1.12856392132891e-12,"ABCC9","ATP binding cassette subfamily C member 9"
"8839",1606.10336277796,-3.47870252820739,0.577231033158303,-6.02653414036623,1.67512940354604e-09,3.12191892451746e-08,"CCN5","cellular communication network factor 5"
"1879",1282.07636064901,-3.47843735451319,0.498566748199842,-6.9768739433038,3.0182028395309e-12,1.02912843255379e-10,"EBF1","EBF transcription factor 1"
"7140",130.831635336953,-3.47752762109595,0.858380411070275,-4.05126628735619,5.09411925940311e-05,0.00030028653698093,"TNNT3","troponin T3, fast skeletal type"
"3953",753.610147454761,-3.47647454064463,0.466125185481462,-7.45824222532357,8.76843626095229e-14,4.05457455972242e-12,"LEPR","leptin receptor"
"151306",100.700819041191,-3.47417434984391,0.656344469344628,-5.2932179855388,1.20182519153665e-07,1.43852165477824e-06,"GPBAR1","G protein-coupled bile acid receptor 1"
"126",94.0427348136236,-3.47227152391864,1.10415744871616,-3.14472499185325,0.00166243024075221,0.00606844299016717,"ADH1C","alcohol dehydrogenase 1C (class I), gamma polypeptide"
"79812",3493.63641049845,-3.46796964352899,0.520878347051715,-6.65792629537867,2.77717973107221e-11,7.66892757850729e-10,"MMRN2","multimerin 2"
"643763",31.3743572780203,-3.4580404379703,0.895624133188437,-3.86103981550789,0.000112905501030219,0.000599573470530463,NA,NA
"6711",17251.9191397593,-3.4571057179166,0.382983092538026,-9.02678417213247,1.76790637965099e-19,2.26546225355799e-17,"SPTBN1","spectrin beta, non-erythrocytic 1"
"7512",98.1154843253053,-3.45626996961557,0.691337319227274,-4.99939736144829,5.7509775503718e-07,5.83007579382573e-06,"XPNPEP2","X-prolyl aminopeptidase 2"
"100506281",12.3845445584271,-3.45485448842243,0.857225086816489,-4.03027692674377,5.57111784964475e-05,0.000324791366518391,"LOC100506281","uncharacterized LOC100506281"
"5187",6722.94438201446,-3.45365941309096,0.384396963265859,-8.98461679756382,2.59637471429467e-19,3.22180523091527e-17,"PER1","period circadian regulator 1"
"4540",568984.468042534,-3.45242734029797,0.358036825022951,-9.64265991375793,5.28017159588851e-22,9.24312895615984e-20,"ND5","NADH dehydrogenase subunit 5"
"100130934",27.9841916683408,-3.45164218360058,1.04837579068552,-3.29237112709708,0.00099346417271744,0.00390729359484416,"ZNF663P","zinc finger protein 663, pseudogene"
"727910",7.07870106118108,-3.44773825951944,1.02966314515012,-3.34841377566911,0.000812755667761134,0.00328757739263974,"TLCD2","TLC domain containing 2"
"3737",51.2887265128513,-3.44338741273122,0.806982178934667,-4.26699312898953,1.98125259142011e-05,0.00013198925690582,"KCNA2","potassium voltage-gated channel subfamily A member 2"
"79937",183.529308594013,-3.43281079329861,0.687579341866215,-4.99260315759537,5.9570877467524e-07,6.01414327306013e-06,"CNTNAP3","contactin associated protein family member 3"
"116328",30.113790548128,-3.43243384972046,0.725661121918747,-4.73007819496329,2.24433375138055e-06,1.93417175954141e-05,"C8orf34","chromosome 8 open reading frame 34"
"5740",1950.09696916599,-3.43102581944007,0.478104042325343,-7.17631627365599,7.16147793295338e-13,2.80815872706968e-11,"PTGIS","prostaglandin I2 synthase"
"105369246",13.6631112778264,-3.42910304228117,1.11576037405376,-3.07333287865621,0.0021168221638262,0.00744304435867583,NA,NA
"167465",421.524438642187,-3.42652301613805,0.520464994061867,-6.58358017394489,4.59252754552853e-11,1.19576487460335e-09,"ZNF366","zinc finger protein 366"
"8170",59.1349518904642,-3.42623497832382,0.803544196206118,-4.26390358427149,2.0088615373696e-05,0.000133510980683621,"SLC14A2","solute carrier family 14 member 2"
"4569",156.574116266964,-3.42329110214792,0.782822251533042,-4.37301200297245,1.225439836877e-05,8.65800844749927e-05,"TRNM","tRNA-Met"
"7274",29.2760335858753,-3.4155373257652,0.881256625731645,-3.87575789620819,0.000106293331444661,0.000567689200845553,"TTPA","alpha tocopherol transfer protein"
"171024",2943.33343342917,-3.41525260211559,0.432899827410409,-7.88924454543098,3.04021263779669e-15,1.77929579034752e-13,"SYNPO2","synaptopodin 2"
"651",12.4163579442946,-3.41348760124377,0.904897492875956,-3.77223677611812,0.00016179061179879,0.00081712177612753,"BMP3","bone morphogenetic protein 3"
"7638",78.0270947788275,-3.41157298398502,0.453245880890679,-7.52698066947878,5.19270541082514e-14,2.50142954016309e-12,"ZNF221","zinc finger protein 221"
"100874018",33.3952030309576,-3.40546256427906,0.747761851798832,-4.55420740719363,5.25834565307863e-06,4.0862118459873e-05,"EPN2-AS1","EPN2 antisense RNA 1"
"101928370",43.7943280328311,-3.40106320824605,0.544139343141905,-6.2503534271351,4.09524902342827e-10,8.64278281521364e-09,"S1PR1-DT","S1PR1 divergent transcript"
